username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-12-11 13:33;0;0;"Hi Rahul, kindly check again the link seems to be working fine.";;;;"1204695572847960064";https://twitter.com/TCS/status/1204695572847960064
;2019-12-11 13:32;0;0;"Hi, Thanks for informing us. That is a false message and hasn't been sent by TCS' HR team. To know more about such fraudulent offers, please visit this linkhttps://on.tcs.com/2Q3aEs1";;;;"1204695343176323073";https://twitter.com/TCS/status/1204695343176323073
;2019-12-11 13:31;0;1;"Hi Shivam, thank you for reaching out. No fee is charged at any stage of the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. For job opportunities at TCS, log onto http://careers.tcs.com/";;;;"1204695279682949126";https://twitter.com/TCS/status/1204695279682949126
;2019-12-11 13:31;1;0;"Hi, we don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. If you're interested in working with TCS, kindly visit http://careers.tcs.com/";;;;"1204695188372889601";https://twitter.com/TCS/status/1204695188372889601
;2019-12-11 13:31;0;0;"Hi Nikita, we don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. If you're interested in working with TCS, kindly visit http://careers.tcs.com/";;;;"1204695110006521861";https://twitter.com/TCS/status/1204695110006521861
;2019-12-11 13:30;0;1;"Hi Nidhi, thanks for informing us. We are looking into this. You can confirm the validity and authenticity of your offer letter by visiting this link https://on.tcs.com/2Dowz2o";;;;"1204694896726233088";https://twitter.com/TCS/status/1204694896726233088
;2019-12-11 10:10;2;20;"Hyper-personalization makes a greater impact when a consumer feels like their interactions with a brand are relevant and logically connected. Know how # analytics can help offer tailored experiences for retailers in our joint study with @ forrester: https://on.tcs.com/38pKd61 # Martechpic.twitter.com/gtej8jmqQu";;@;# #;"1204644636880490497";https://twitter.com/TCS/status/1204644636880490497
;2019-12-10 17:24;1;21;"We are empowering merchants to serve customers better with hyper-localized and integrated space, assortment, price, promotion, and inventory decisions. To know how, meet us at # NRF2020, booth no. 5055 - https://nrfbigshow.nrf.com/company/tata-consultancy-services … # TCSAlgoRetail # goAlgopic.twitter.com/pNM2Vki4aV";;;# # #;"1204391494682959873";https://twitter.com/TCS/status/1204391494682959873
;2019-12-10 12:11;3;18;"The success or failure of a company’s # digitaltransformation effort falls on the shoulders of its leaders. Our article in # TCSPerspectives decodes this relationship: https://on.tcs.com/2CBP7Oy # Business4dot0.pic.twitter.com/HUVQ9Lr2Hl";;;# # #;"1204312553284784128";https://twitter.com/TCS/status/1204312553284784128
;2019-12-09 18:22;3;15;"One size does not fit all, especially in the space of regulation for # LifeSciences. New technologies like # AI and # robotics can help # pharma companies remain compliant, cost-effective, and nimble. Know how: https://on.tcs.com/2YuDT8V pic.twitter.com/KQq5DYvO45";;;# # # #;"1204043692153065472";https://twitter.com/TCS/status/1204043692153065472
;2019-12-09 09:30;6;42;"At this year's @ TCS and @ TelenorGroup # automation day, delegates explored how new # technologies are driving # digitaltransformation.pic.twitter.com/SnCc3nfGG0";;@ @;# # #;"1203909814318960640";https://twitter.com/TCS/status/1203909814318960640
;2019-12-06 15:02;0;0;"Hi Vaishnavi, kindly share your query on this subject with our concerned team at corporate.exempverification@tcs.com.";;@tcs;;"1202906175857188865";https://twitter.com/TCS/status/1202906175857188865
;2019-12-06 14:52;0;4;"Hi Sarat, thank you for reaching out. That is indeed a hoax Interview call letter. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1202903568354881536";https://twitter.com/TCS/status/1202903568354881536
;2019-12-05 16:18;0;3;"Hi Sameer, please email at xplore.support@tcs.com so that we can assist you.";;@tcs;;"1202562793074909187";https://twitter.com/TCS/status/1202562793074909187
;2019-12-05 16:17;0;2;"Hi Nimisha, kindly email at campuscommune@tcs.com for assistance on this subject.";;@tcs;;"1202562579874234374";https://twitter.com/TCS/status/1202562579874234374
;2019-12-04 16:37;0;1;"Hi, kindly mail about your concern to corporate.exempverification@tcs.com. They're best equipped to assist you with your concern.";;@tcs;;"1202205355020881925";https://twitter.com/TCS/status/1202205355020881925
;2019-12-04 15:29;0;2;"Hi Suman, please send us an email with your query at campuscommune@tcs.com for assistance on this subject.";;@tcs;;"1202188282777493504";https://twitter.com/TCS/status/1202188282777493504
;2019-12-04 12:29;7;22;"Digitalization is creating unprecedented opportunities for # LifeSciences and # Healthcare organizations. Download our # Business4dot0 life sciences and healthcare report to know more: https://on.tcs.com/2Yg2Kgu pic.twitter.com/eXDxt2wVmV";;;# # #;"1202142778739683328";https://twitter.com/TCS/status/1202142778739683328
;2019-12-04 10:11;4;25;"# Manufacturing is in the midst of a seismic shift, where # digitalization is pushing manufacturers to rethink not only their systems, processes, products but also their # businessmodels. Our joint study with @ HarvardBiz Analytic Services offers insights: https://on.tcs.com/2Ros56i pic.twitter.com/6ghn43hIC1";;@;# # #;"1202108098736873472";https://twitter.com/TCS/status/1202108098736873472
;2019-12-03 17:13;3;19;"We're going to be at # NRF2020! Join us to explore TCS Algo Retail and discover endless possibilities in the world of retail. Know more at: https://nrfbigshow.nrf.com/company/tata-consultancy-services … # goAlgo # TCSAlgoRetailpic.twitter.com/d5A3YBS8r4";;;# # #;"1201851851370463234";https://twitter.com/TCS/status/1201851851370463234
;2019-12-03 12:11;2;26;"# InternationalDisabilityDayhttps://twitter.com/People_TCS/status/1201758716112113666 …";;;#;"1201775883477905408";https://twitter.com/TCS/status/1201775883477905408
;2019-12-02 17:36;0;0;"Hi Raja, please send us an email with your reference number at campuscommune@tcs.com.";;@tcs;;"1201495332095512583";https://twitter.com/TCS/status/1201495332095512583
;2019-12-02 17:06;0;0;"Hi Yog, please visit (DM Link) to share your employee ID. We will share the details with an appropriate team. DM Link:https://twitter.com/messages/compose?recipient_id=18929773 …";;;;"1201487847901007872";https://twitter.com/TCS/status/1201487847901007872
;2019-12-02 16:37;0;0;"Hi, please send us an email with your query at campuscommune@tcs.com";;@tcs;;"1201480438587392000";https://twitter.com/TCS/status/1201480438587392000
;2019-12-02 15:45;0;1;"Hi, thank you for reaching out. That is indeed a hoax Interview call letter. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1201467394088148992";https://twitter.com/TCS/status/1201467394088148992
;2019-12-02 15:44;0;0;"Hello Aravind, thanks for getting in touch. How can we help you?";;;;"1201467143373676544";https://twitter.com/TCS/status/1201467143373676544
;2019-11-30 18:43;3;19;"Are you using a ‘lift-and-shift’ approach to # cognitive implementation? CPOs can drive strategic value with new technologies & gradual move to cognitive implementation. Find out more in this paper by @ EverestGroup & TCS: https://on.tcs.com/37RY9Wd # CIO # Procurement # Business4dot0pic.twitter.com/ZCCWsM4JdD";;@;# # # #;"1200787441491181569";https://twitter.com/TCS/status/1200787441491181569
;2019-11-29 11:30;1;23;". @ DSM's Danilo Fioravante tells us how leveraging a strong partner # Ecosytem alongside digital technologies enabled DSM to achieve business sustainability. Hear it now on our # Business4dot0 # LeaderSpeak podcast at https://on.tcs.com/2LjqCL5 Make sure you have your sound on!pic.twitter.com/WWiYuj5qtj";;@;# # #;"1200316041634680832";https://twitter.com/TCS/status/1200316041634680832
;2019-11-29 09:11;0;1;"Hi Sabari, thank you for reaching out. That is indeed a hoax Interview call letter. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1200280989412417536";https://twitter.com/TCS/status/1200280989412417536
;2019-11-28 16:51;0;1;"Hi Kiju, to know about current career opportunities at TCS, you can log onto http://careers.tcs.com/";;;;"1200034528334663681";https://twitter.com/TCS/status/1200034528334663681
;2019-11-28 16:36;0;0;"Hi Singh Nilesh, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1200030746385223681";https://twitter.com/TCS/status/1200030746385223681
;2019-11-28 16:27;0;1;"Hi Pulkit, please register & login to https://careers.tcs.com/ to view the eligibility criteria to work with us and apply for current openings matching your profile.";;;;"1200028433813790721";https://twitter.com/TCS/status/1200028433813790721
;2019-11-28 16:25;0;0;"Hi Rakesh, thank you for reaching out. That is indeed a hoax Interview call letter. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1200027961371611136";https://twitter.com/TCS/status/1200027961371611136
;2019-11-28 14:08;6;26;"Today, the # BankingIndustry is in dire need to extend capabilities to meet expectations. In this joint report with @ forrester we reveal how leveraging # BigData Analytics, # AI and # IoT achieves hyper-personalized experiences that drive loyalty. Learn more: https://bit.ly/2DkQJwz pic.twitter.com/tjkDOtU4bD";;@;# # # #;"1199993460805095425";https://twitter.com/TCS/status/1199993460805095425
;2019-11-28 12:44;7;28;"It was a pleasure to host Graham Baxter, Steve Goodwin, @ ThreeUK, for the town hall at our Siruseri office in Chennai!pic.twitter.com/es4LsWm0wk";;@;;"1199972299136360448";https://twitter.com/TCS/status/1199972299136360448
;2019-11-28 12:05;0;0;"Hi Pardeep, please share your employee ID, contact details and concern in detail via DM for further assistance. DM Link: https://twitter.com/messages/compose?recipient_id=18929773 …";;;;"1199962541885198337";https://twitter.com/TCS/status/1199962541885198337
;2019-11-28 11:54;0;0;"Hi Nitesh, this isn't an authorized communication from our recruitment team. TCS doesn't charge any money for recruitment. Learn more about misleading advertisements and fake job offers here: https://on.tcs.com/2Dowz2o";;;;"1199959744301146112";https://twitter.com/TCS/status/1199959744301146112
;2019-11-28 11:53;0;1;"Hi Nimisha, if you are looking for an opportunity to work with us, kindly log onto https://careers.tcs.com/";;;;"1199959518374969345";https://twitter.com/TCS/status/1199959518374969345
;2019-11-28 11:21;6;29;"We are excited to be a sponsor for @ TEDxSaclay! We will also be showcasing our new computer model, # DigitalSkin, that would not only provide an alternative to invasive # medicine but also reduce the need for # animaltesting. Know more: https://tedxsaclay.com/ pic.twitter.com/aFQUAH6Vwp";;@;# # #;"1199951535498657793";https://twitter.com/TCS/status/1199951535498657793
;2019-11-27 14:58;0;0;"Hi Bappa, kindly share your email ID, over a DM. Our concerned team needs that detail to assist you.";;;;"1199643534703255553";https://twitter.com/TCS/status/1199643534703255553
;2019-11-26 17:44;2;18;"Join us at # NRF2020 to discover how TCS Algo Retail can power future retail. Know more at: https://nrfbigshow.nrf.com/company/tata-consultancy-services … # goAlgo # TCSAlgoRetailpic.twitter.com/BGcncw4MrL";;;# # #;"1199322942674329602";https://twitter.com/TCS/status/1199322942674329602
;2019-11-26 17:22;0;0;"Hi, thank you for reaching out. that is indeed a hoax SMS. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1199317539940995073";https://twitter.com/TCS/status/1199317539940995073
;2019-11-26 16:41;0;0;"Hi, thank you for reaching out. No fee is charged at any stage of the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. To know more about such fraudulent offers, please visithttps://on.tcs.com/2Q3aEs1";;;;"1199307275376189442";https://twitter.com/TCS/status/1199307275376189442
;2019-11-26 16:41;0;0;"Hi Prashant, please send us an email with your query at campuscommune@tcs.com for assistance on this subject.";;@tcs;;"1199307107805409280";https://twitter.com/TCS/status/1199307107805409280
;2019-11-26 16:39;0;0;"Hi, your concern has been shared with the respective team.";;;;"1199306582984708096";https://twitter.com/TCS/status/1199306582984708096
;2019-11-26 15:18;0;0;"Hi Akshay, kindly elaborate on the concerns you are facing with our website for further assistance.";;;;"1199286276400308225";https://twitter.com/TCS/status/1199286276400308225
;2019-11-26 15:15;0;0;"Hi Moin, thank you for reaching out. That is indeed a hoax Interview call letter. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1199285514655981568";https://twitter.com/TCS/status/1199285514655981568
;2019-11-26 14:35;5;19;"From bringing transparency in # supplychain, identifying subjects for # clinicaltrials to leveraging smart contracts, # blockchain can address some of the most alarming regulatory and compliance issues in the Life Sciences industry. Know how: https://on.tcs.com/2rpGMve # Business4dot0pic.twitter.com/Ti3PyW1TrV";;;# # # #;"1199275482694311936";https://twitter.com/TCS/status/1199275482694311936
;2019-11-26 13:37;3;26;"Using # AI & # VR, TCS has gamified physical training protocols, making training sessions fun. @ robintomy explains how this can be further developed to empower children to learn activities like brushing and bathing. Read more at https://on.tcs.com/34lcoAN # Business4Dot0 # TechForGoodpic.twitter.com/Er67fNF7M7";;@;# # # #;"1199260758305103872";https://twitter.com/TCS/status/1199260758305103872
;2019-11-25 16:17;5;16;"The success or failure of a company’s # digitaltransformation effort falls on the shoulders of its leaders. The TCS # CIO study decodes the relation: https://on.tcs.com/2pdOzvm # TCSPerspectives # Business4dot0pic.twitter.com/jLdrSqG5PI";;;# # # #;"1198938808227524608";https://twitter.com/TCS/status/1198938808227524608
;2019-11-25 14:32;3;16;"Know what are the most widely used # AI analytical styles for # riskmanagement in # BFSI business segments in our joint study with @ ChartisRsch: https://tcs.com/ai-in-risk-management-a-game-changer-for-banks-and-insurers?utm_source=twitter.com-ai-in-risk-management-a-game-changer-for-banks-and-insurers-25-11-2019-bfs&utm_medium=social&utm_campaign=twitter.com-organic%20&utm_content=whitepaper-image … # FightRiskWithAI # MachineLearning # RiskManagementpic.twitter.com/xFA5TOf0wl";;@;# # # # # #;"1198912289438486528";https://twitter.com/TCS/status/1198912289438486528
;2019-11-23 16:01;6;20;"Business 4.0™ thought leadership framework offers # payers a blueprint that can help them leverage disruptive technologies & drive behavioral shifts to core businesses. Read more in our report: https://on.tcs.com/34aPJqN # Business4dot0 # healthcaretech @ nitinkumar_97pic.twitter.com/sVw0hdhWAh";;@;# # #;"1198209921789177856";https://twitter.com/TCS/status/1198209921789177856
;2019-11-22 16:50;0;2;"Hi Vedansh, this isn't an authorized communication from our recruitment team. TCS doesn't charge any money for recruitment. Learn more about misleading advertisements and fake job offers here: https://on.tcs.com/2Dowz2o";;;;"1197859887377575936";https://twitter.com/TCS/status/1197859887377575936
;2019-11-22 15:48;0;0;"Hi, to get assistance on your concern, kindly mail us on corporate.exempverification@tcs.com";;@tcs;;"1197844251050151936";https://twitter.com/TCS/status/1197844251050151936
;2019-11-22 13:35;16;361;"Business 4.0™ is permeating and reshaping the # manufacturing sector from factory to floor up. Find out the latest Industry 4.0 trends in our Manufacturing report: https://on.tcs.com/339dpdC # Business4dot0pic.twitter.com/9do3V3WWH9";;;# #;"1197810814452813825";https://twitter.com/TCS/status/1197810814452813825
;2019-11-22 08:42;7;23;"# AI-powered algorithms, # deeplearning are revolutionizing medical # diagnostics by detecting subtle anomalies and extracting meaningful data from medical imaging. Know all the potential use cases: https://on.tcs.com/2OyR9Vd # LifeSciencespic.twitter.com/1fDLFuo3Xn";;;# # # #;"1197737109584367617";https://twitter.com/TCS/status/1197737109584367617
;2019-11-21 12:50;3;33;"We're thrilled to partner with @ microsoft in our mission of helping our customers worldwide to accelerate their # Business4dot0 # transformation journeys!https://twitter.com/JP_Courtois/status/1196503338491219974 …";;@;# #;"1197437191690940421";https://twitter.com/TCS/status/1197437191690940421
;2019-11-20 16:17;0;1;"To know more about such fraudulent offers, please visit this link https://on.tcs.com/2Q3aEs1 (2/2)";;;;"1197126736372215809";https://twitter.com/TCS/status/1197126736372215809
;2019-11-20 16:16;0;3;"Hi Ritesh, that is a false message and hasn't been sent by TCS' HR team. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will. (1/2)";;;;"1197126612078276611";https://twitter.com/TCS/status/1197126612078276611
;2019-11-20 14:45;7;35;"Leading manufacturers are doing more than just digitalizing; they are rethinking their entire value chains & the ecosystems in which they will operate. Step into the future of # manufacturing with this joint paper from TCS & @ HarvardBiz Analytic Services: https://on.tcs.com/2CWORKp pic.twitter.com/jD8IRxjdND";;@;#;"1197103606891200512";https://twitter.com/TCS/status/1197103606891200512
;2019-11-18 16:07;17;103;"We were delighted to have the leadership team of @ SAS visit our offices in Mumbai and Chennai. It is exciting to be a part of their journey to become a world-leading, digital-first airline. # Business4dot0 # DigitalTransformationpic.twitter.com/Wgl2dhMqWW";;@;# #;"1196399521833439232";https://twitter.com/TCS/status/1196399521833439232
;2019-11-18 15:00;3;19;"Democratizing # data – ensuring data is of, by and for the people, – is crucial to realizing its benefits. Find out how and why ‘data democratization’ is enabling enterprise # agility and # resource optimization: https://on.tcs.com/2MqERNy # CIOpic.twitter.com/T2SeToGGQG";;;# # # #;"1196382789857230848";https://twitter.com/TCS/status/1196382789857230848
;2019-11-18 14:22;0;0;"Hello, thanks for getting in touch. How can we help you?";;;;"1196373225158131712";https://twitter.com/TCS/status/1196373225158131712
;2019-11-18 14:21;0;1;"Hi Dawood, to know about current career opportunities at TCS, you can log onto http://careers.tcs.com/";;;;"1196372945863630848";https://twitter.com/TCS/status/1196372945863630848
;2019-11-18 14:20;0;1;"Hi Pushkar, kindly email your proposal in detail to india.marketing@tcs.com";;@tcs;;"1196372632725311490";https://twitter.com/TCS/status/1196372632725311490
;2019-11-15 11:32;2;22;"Thank you for your kind words @ vdimauro.https://twitter.com/vdimauro/status/1195021330833444866 …";;@;;"1195243075133591552";https://twitter.com/TCS/status/1195243075133591552
;2019-11-15 10:13;3;28;"When faced with a saturated market, Finnish # telecom company Elisa leveraged its ecosystems to transform into a # DigitalServices provider. Elisa's @ Henri_Korpi takes us through their # Business4Dot0 journey in this # LeaderSpeak # podcast: https://on.tcs.com/33tNeiS pic.twitter.com/i6hCBdv5bQ";;@;# # # # #;"1195223368003403778";https://twitter.com/TCS/status/1195223368003403778
;2019-11-14 18:20;8;67;"Thank you for being there @ TataCompanies! Now back to our screenshttps://twitter.com/TataCompanies/status/1194907232627855363 …";;@;;"1194983337636638721";https://twitter.com/TCS/status/1194983337636638721
;2019-11-14 15:11;0;0;"Hi Aditya, please send us an email with your query at campuscommune@tcs.com";;@tcs;;"1194935787030302720";https://twitter.com/TCS/status/1194935787030302720
;2019-11-14 11:54;1;18;"We recently signed a partnership deal with @ jurassicfibre and will be working together to build the best broadband network in the UK. Find out what took place on the day: https://lnkd.in/drwRpcS # telecom # communicationpic.twitter.com/b9VM4tn9tr";;@;# #;"1194886250517483520";https://twitter.com/TCS/status/1194886250517483520
;2019-11-14 08:37;3;42;"From driving improved # pharmacovigilance, compliance to processing case data, # RPA is set to be one of the most valuable dimensions of digital transformation in the # LifeSciences industry. Know all the potential use cases: https://on.tcs.com/2NJwFKo pic.twitter.com/VgjZAlwfzK";;;# # #;"1194836672636018689";https://twitter.com/TCS/status/1194836672636018689
;2019-11-13 17:52;0;2;"Hi Aman, thank you for reaching out. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1194614016288669696";https://twitter.com/TCS/status/1194614016288669696
;2019-11-13 17:41;0;0;"Hi Varun, thank you for reaching out. No fee is charged at any stage of the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. For job opportunities at TCS, log onto http://careers.tcs.com/";;;;"1194611353761329155";https://twitter.com/TCS/status/1194611353761329155
;2019-11-13 16:27;0;0;"Hi, thank you for reaching out. No fee is charged at any stage of the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will. For job opportunities at TCS, log onto http://careers.tcs.com/";;;;"1194592524511404032";https://twitter.com/TCS/status/1194592524511404032
;2019-11-13 12:28;4;42;"The industrial sector consumes a third of global energy and accounts for 24% of energy-related emissions. Here’s how # digital # energymanagement solutions can help reduce energy use and play a vital role in reducing # pollution - https://on.tcs.com/2pdlpMO # energyefficiencypic.twitter.com/bqYk7pxq1T";;;# # # #;"1194532506587955200";https://twitter.com/TCS/status/1194532506587955200
;2019-11-12 13:31;2;36;"Driving adoption of # digitaltech can help reimagine # EPC projects and manage # HSSE requirements of Oil & Gas companies: https://bit.ly/2K9oSDm # oilandgas # DigitalTransformation # Business4dot0pic.twitter.com/icdwWbEGbY";;;# # # # # #;"1194186039738261506";https://twitter.com/TCS/status/1194186039738261506
;2019-11-11 13:25;7;60;"A leading auto manufacturer is collecting and consolidating # data from # sensors to reduce accidents. We decode their secret to success in the next # TCSWebinar: https://bit.ly/2IGKczr # Business4dot0 # AutonomousCarspic.twitter.com/RWxZqfMMgm";;;# # # # #;"1193822045395726337";https://twitter.com/TCS/status/1193822045395726337
;2019-11-11 10:29;4;59;"Companies must understand that the purpose for using digital tech such as # AI, # ML & # Analytics should be to improve capabilities of the # workforce so that they can help improve # CX in B2C and B2B businesses. Here’s why: https://on.tcs.com/2Co7xCz # TCSPerspectivespic.twitter.com/mH8Pk5mynP";;;# # # # # #;"1193777662075949056";https://twitter.com/TCS/status/1193777662075949056
;2019-11-08 13:37;0;1;"Hi Suraj, that is a false message and hasn't been sent by TCS's HR team. No fee is charged at any stage of the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates and never will.";;;;"1192737987324305408";https://twitter.com/TCS/status/1192737987324305408
;2019-11-08 13:30;0;1;"Hi Praveen, that is a false message and hasn't been sent by TCS's HR team. To know more about such fraudulent offers, please visit this linkhttps://on.tcs.com/2Q3aEs1";;;;"1192736012989947905";https://twitter.com/TCS/status/1192736012989947905
;2019-11-08 10:03;2;15;"Paul Howley, Director of Transformation at @ Yorkshire_BS, talks about the company's # DigitalTransformation initiatives in the light of # OpenBanking regulations & how that’ll help them develop a competitive edge in the financial services industry. https://on.tcs.com/32tJsEX pic.twitter.com/tOkopZ9wHb";;@;# #;"1192684083282927617";https://twitter.com/TCS/status/1192684083282927617
;2019-11-07 18:06;10;40;"How do you reinforce large scale IT operations? Here's how we leveraged # MachineLearning and # AI, using our @ iam_ignio solution, to help a luxury # Retail giant with stores across the US capitalise on festive season footfalls! # ArtificialIntelligence # DigitalTransformationpic.twitter.com/NMJ6KqOLcC";;@;# # # # #;"1192443152441004033";https://twitter.com/TCS/status/1192443152441004033
;2019-11-07 10:30;11;40;"This is how Tata Consultancy Services and @ Infineon are harnessing automation and the cloud to improve customer experience: https://tcs.com/tcs-helps-infineon-transform-global-sales-processes … @ TCS_Europe # CustomerExperience # CloudComputing # DigitalTransformationpic.twitter.com/e2WvEtUiv5";;@ @;# # #;"1192328528680767489";https://twitter.com/TCS/status/1192328528680767489
;2019-11-07 09:46;0;0;"Hi, to get assistance on your concern, kindly mail us on corporate.exempverification@tcs.com";;@tcs;;"1192317352332976129";https://twitter.com/TCS/status/1192317352332976129
;2019-11-06 15:26;0;1;"Hi, your concern has been shared with an appropriate team.";;;;"1192040564776218625";https://twitter.com/TCS/status/1192040564776218625
;2019-11-06 12:38;5;20;"Want to avoid # data leakages and preserve data privacy? Find out how # HomomorphicEncryption can help - https://on.tcs.com/2oVpFk2 # communication # technology # dataprotection # dataprivacy # securitypic.twitter.com/Q9zj90Gl4j";;;# # # # # # #;"1191998237890056192";https://twitter.com/TCS/status/1191998237890056192
;2019-11-05 16:40;0;0;"Hi Aravind, that is a false message and hasn't been sent by TCS' HR team. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1191696866079051778";https://twitter.com/TCS/status/1191696866079051778
;2019-11-05 16:39;0;0;"Hi Krishna, that is a false message and hasn't been sent by TCS' HR team. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1191696567696338945";https://twitter.com/TCS/status/1191696567696338945
;2019-11-05 16:38;0;1;"Hi Soorya, Thank you for reaching out. That is indeed a hoax SMS. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1191696369054101504";https://twitter.com/TCS/status/1191696369054101504
;2019-11-05 16:37;0;0;"Hi Tharun, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1191696157069721601";https://twitter.com/TCS/status/1191696157069721601
;2019-11-05 16:37;0;0;"Hi Piyush, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1191696015700697088";https://twitter.com/TCS/status/1191696015700697088
;2019-11-05 16:29;0;0;"Hi Subbu, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1191694070864736256";https://twitter.com/TCS/status/1191694070864736256
;2019-11-05 15:29;10;29;"# Container technology is one of the most exciting technologies of our times, as it also provides big benefits for # IoT and industrial internet ( # IIoT), opines Prateep Misra, head of # TCS Connected Universe Platform. Read his blog here: https://on.tcs.com/36CRtuf pic.twitter.com/FGbAKIsv9w";;;# # # #;"1191678950948384768";https://twitter.com/TCS/status/1191678950948384768
;2019-11-05 14:40;0;1;"Hi Imran, request you to visit the below-mentioned link and apply for the desired job profile with TCS. Link: http://careers.tcs.com/";;;;"1191666683901034496";https://twitter.com/TCS/status/1191666683901034496
;2019-11-05 14:37;0;1;"Hi Meenakshi, kindly ask your son to visit the below-mentioned link and apply for the desired job profile at TCS. Link: https://careers.tcs.com/";;;;"1191665727666831360";https://twitter.com/TCS/status/1191665727666831360
;2019-11-05 14:29;0;0;"Hi Raja, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1191663850380308481";https://twitter.com/TCS/status/1191663850380308481
;2019-11-05 14:29;0;0;"Hi Akhil, please write to campuscommune@tcs.com to get assistance regarding your query.";;@tcs;;"1191663716313513984";https://twitter.com/TCS/status/1191663716313513984
;2019-11-05 13:59;0;0;"Hi, that is a false message and hasn't been sent by TCS' HR team. We don't charge any fee throughout the recruitment process. We also haven't authorized any person, agency or partner to collect any fee from candidates appearing for interviews and never will.";;;;"1191656310028279810";https://twitter.com/TCS/status/1191656310028279810
;2019-11-05 09:20;6;18;"Ride-hailing networks are seen as a commercially viable path for deployment of # AutonomousVehicles. @ C_Iyer87 lays down a few recommendations for the autonomous ride-hailing market, in this # whitepaper with @ ChristensenInst: https://on.tcs.com/2JNQzBH # autonomousCar # uberpic.twitter.com/G64bItLGlB";;@ @;# # # #;"1191585971441143811";https://twitter.com/TCS/status/1191585971441143811
;2019-11-04 12:10;7;20;"Pharma industry can thrive by connecting human empathy and creativity with AI-led repetitive tasks. Optimizing human-AI potential can augment day-to-day tasks, drive superior outcomes in # pharma. Discover how: https://on.tcs.com/2C64y1r # AI # medtechpic.twitter.com/9w0GvbnECM";;;# # #;"1191266444916473856";https://twitter.com/TCS/status/1191266444916473856
;2019-11-04 09:25;2;16;"What are the top # business behaviors needed to achieve and manage change? We’ve launched a # Business4dot0 Webinar Series to help decode these. Sign up here to know more: https://bit.ly/2VvQtmM # webinarpic.twitter.com/a5IkmalaJF";;;# # #;"1191224937748615168";https://twitter.com/TCS/status/1191224937748615168
;2019-11-01 14:47;0;0;"Hi Nikshit, that is a false message and hasn't been sent by TCS' HR team. To know more about such fraudulent offers, please visit this linkhttps://on.tcs.com/2Q3aEs1";;;;"1190218733379301376";https://twitter.com/TCS/status/1190218733379301376
;2019-11-01 13:14;0;0;"Hi Aniket, please send us an email with your query at campuscommune@tcs.com or reach our help-desk on the toll free number - 18002093111.";;@tcs;;"1190195480954888193";https://twitter.com/TCS/status/1190195480954888193
;2019-11-01 10:26;1;26;"In a saturated # telecom market, @ JurassicFibre partnered with @ TCS to drive digital disruption. Michael Maltby, CEO and founder at Jurassic Fibre, gives us a lowdown, in our latest # LeaderSpeak podcast: https://on.tcs.com/2pp3Nh5 # TCSpodcastpic.twitter.com/SgGBODSh4I";;@ @;# # #;"1190153220242444288";https://twitter.com/TCS/status/1190153220242444288
;2019-10-31 17:26;0;0;"Hi Harshit, please send us an email with your query at campuscommune@tcs.com or reach our help-desk on the toll free number - 18002093111.";;@tcs;;"1189896386428461056";https://twitter.com/TCS/status/1189896386428461056
